experiment,base_scenario,replicate,seed,activation_regime,erk_regime,regime_meaning,lambda_a_T,lambda_a_c,beta_a_R,beta_a_T,lambda_d,beta_d_R,beta_d_T,burn_in_deaths,target_deaths,burn_in_time,analysis_time_span,observed_death_rate_after_burnin,accepted_activations_total,accepted_activations_during_analysis,death_candidates,death_rejected,activation_candidates,activation_rejected,active_center_expirations,erk_zone_expirations,all_proposals,stopped_by_target,n_observed_deaths_analyzed,t_zone_binomial_test_k,t_zone_binomial_test_n,t_zone_area_fraction,t_zone_observed_fraction,t_zone_density_ratio,t_zone_binomial_p_value_greater
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld2p0,8,44309,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,2.0,4.0,1.6,500,1000,10.688994987626495,25.286722212377448,39.546446217948954,5303,3671,7190,5690,18111,12808,5257,1487,32045,True,1000,658,1000,0.4444444444444445,0.658,2.4049707602339176,3.8709346841095237e-42
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld2p0,9,44310,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,2.0,4.0,1.6,500,1000,12.321973244442127,21.979459535073474,45.497024092164835,5008,3341,6780,5280,17159,12151,4953,1459,30351,True,1000,681,1000,0.4444444444444445,0.681,2.668495297805642,1.9254409713818498e-51
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld2p0,10,44311,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,2.0,4.0,1.6,500,1000,13.412386592816304,22.314754417333667,44.813399300653714,5183,3406,7103,5603,17638,12455,5119,1466,31326,True,1000,668,1000,0.4444444444444445,0.668,2.5150602409638547,4.67481964919836e-46
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,1,44402,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,7.856967209108301,11.922586084828303,83.87442060682768,2992,1935,7913,6413,9912,6920,2918,1435,22178,True,1000,555,1000,0.4444444444444445,0.555,1.5589887640449434,1.523546640963671e-12
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,2,44403,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,8.885321021501847,14.511703888185105,68.90989560599863,2890,1896,9597,8097,11811,8921,2828,1444,25680,True,1000,690,1000,0.4444444444444445,0.69,2.782258064516128,2.2893154796258503e-55
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,3,44404,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,7.821696153061655,12.183410269692146,82.0788250468453,3105,2079,7982,6482,9982,6877,3051,1447,22462,True,1000,617,1000,0.4444444444444445,0.617,2.0137075718015662,4.705939660046994e-28
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,4,44405,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,10.671420248793357,13.201987987661038,75.74616799641305,3348,2190,9391,7891,11980,8632,3289,1444,26104,True,1000,634,1000,0.4444444444444445,0.634,2.165300546448087,1.6331841469407756e-33
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,5,44406,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,10.01197977637452,18.002950687539716,55.546449987896956,3011,2011,11294,9794,13884,10873,2991,1487,29656,True,1000,716,1000,0.4444444444444445,0.716,3.151408450704225,1.2345000498355337e-67
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,6,44407,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,6.802195751271085,12.633963010097833,79.15172770418427,3051,2079,7750,6250,9842,6791,2987,1439,22018,True,1000,604,1000,0.4444444444444445,0.604,1.9065656565656561,3.1016796839000188e-24
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,7,44408,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,9.904746424282681,18.124914765080554,55.172673249012966,3351,2208,11285,9785,13967,10616,3320,1457,30029,True,1000,748,1000,0.4444444444444445,0.748,3.7103174603174596,1.0149484300448306e-84
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,8,44409,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,9.373778085418788,15.545592666291519,64.32691383766684,3051,2010,10043,8543,12507,9456,2963,1434,26947,True,1000,705,1000,0.4444444444444445,0.705,2.9872881355932197,2.8383522782938732e-62
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,9,44410,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,8.580459723903356,15.829029143181344,63.175068474162806,3218,2178,9710,8210,12130,8912,3180,1467,26487,True,1000,643,1000,0.4444444444444445,0.643,2.2514005602240887,1.2759532395577972e-36
E2_activation_localization_x_deathERK,E2_medium_activation_weak_ERK_protection_ld4p0,10,44411,medium_activation,weak_ERK_protection,"activation: current visible reference regime; ERK: small ERK radius, short ERK lifetime",0.5,0.005,2.5,3.0,4.0,4.0,1.6,500,1000,11.22353366385887,9.743858579176177,102.62874731547551,3080,2084,8354,6854,10510,7430,3028,1450,23342,True,1000,568,1000,0.4444444444444445,0.568,1.6435185185185182,3.101893819185914e-15
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,1,47002,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,971.1294068851773,1925.1126487635981,0.5194501218628682,96781,64738,72818,71318,1449672,1352891,96775,1497,1620762,True,1000,916,1000,0.4444444444444445,0.916,13.630952380952376,8.177396093904473e-221
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,2,47003,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,972.7055899424265,1924.624496726601,0.5195818725682848,95945,63124,72667,71167,1447649,1351704,95935,1499,1617750,True,1000,910,1000,0.4444444444444445,0.91,12.638888888888888,4.068835374206987e-214
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,3,47004,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,1007.1982268493718,2021.3911582320677,0.4947088028596166,101310,67386,75824,74324,1514737,1413427,101304,1498,1693363,True,1000,890,1000,0.4444444444444445,0.89,10.113636363636362,4.145494764386157e-193
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,4,47005,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,1005.7178564117612,2011.966357257375,0.49702620344167014,100175,66592,75734,74234,1508759,1408584,100166,1498,1686157,True,1000,896,1000,0.4444444444444445,0.896,10.769230769230766,3.271845068762819e-199
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,5,47006,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,993.0903894505079,1957.8489750150954,0.5107646262614765,98529,65136,73983,72483,1474684,1376155,98518,1498,1648683,True,1000,917,1000,0.4444444444444445,0.917,13.810240963855417,5.986458745597878e-222
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,6,47007,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,1007.7565599918089,1971.9598007655268,0.507109728916276,99062,65324,74772,73272,1490507,1391445,99049,1499,1665827,True,1000,918,1000,0.4444444444444445,0.918,13.993902439024387,4.325654550856077e-223
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,7,47008,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,993.1743424204608,1925.00427921203,0.5194793646948848,98401,65335,72769,71269,1460553,1362152,98389,1498,1633209,True,1000,905,1000,0.4444444444444445,0.905,11.907894736842103,1.1080862577756982e-208
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,8,47009,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,972.0101240852738,1915.6069689974129,0.522027752135073,96476,63629,72454,70954,1442357,1345881,96468,1498,1612777,True,1000,911,1000,0.4444444444444445,0.911,12.794943820224718,3.212407236322101e-215
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,9,47010,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,943.0733193499269,1916.5284904006726,0.5217767463456483,97035,64850,71422,69922,1431456,1334421,97025,1499,1601402,True,1000,909,1000,0.4444444444444445,0.909,12.486263736263734,5.091376850639078e-213
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p25,10,47011,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.25,1.0,0.4,500,1000,934.4459547421695,1836.7452714507879,0.5444413090608536,94038,62025,69652,68152,1386591,1292553,94024,1497,1551764,True,1000,918,1000,0.4444444444444445,0.918,13.993902439024387,4.325654550856077e-223
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,1,47102,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,533.9405516274537,1126.7108577662095,0.8875391526647542,54864,37136,83126,81626,829662,774798,54855,1497,969140,True,1000,900,1000,0.4444444444444445,0.9,11.249999999999996,2.259350268660129e-203
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,2,47103,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,551.3071079829863,1143.181083660621,0.8747520531024396,56755,38302,84701,83201,849428,792673,56719,1496,992344,True,1000,905,1000,0.4444444444444445,0.905,11.907894736842103,1.1080862577756982e-208
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,3,47104,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,575.6397036159306,1189.084070183034,0.840983430083351,58608,39420,87999,86499,882901,824293,58586,1496,1030982,True,1000,911,1000,0.4444444444444445,0.911,12.794943820224718,3.212407236322101e-215
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,4,47105,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,586.9499407275039,1164.4939066400304,0.8587421490983559,57991,38821,87654,86154,873735,815744,57983,1499,1020871,True,1000,921,1000,0.4444444444444445,0.921,14.572784810126578,1.5066953678301806e-226
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,5,47106,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,578.8047263220686,1124.555269670589,0.8892404197198112,57075,37671,85310,83810,851008,793933,57062,1498,994878,True,1000,905,1000,0.4444444444444445,0.905,11.907894736842103,1.1080862577756982e-208
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,6,47107,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,602.027036917244,1110.806456450229,0.9002468379556148,57081,37243,85709,84209,858435,801354,57066,1495,1002705,True,1000,916,1000,0.4444444444444445,0.916,13.630952380952376,8.177396093904473e-221
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,7,47108,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,589.77907071097,1108.8364010545145,0.9018462949529705,56173,36823,84644,83144,848919,792746,56165,1496,991224,True,1000,905,1000,0.4444444444444445,0.905,11.907894736842103,1.1080862577756982e-208
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,8,47109,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,534.3274318720325,1074.671015604978,0.9305173262136017,54203,36117,80568,79068,804124,749921,54188,1494,940374,True,1000,903,1000,0.4444444444444445,0.903,11.636597938144329,1.524383694247134e-206
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,9,47110,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,538.1632606047616,1199.1733710175008,0.8339077769476303,58053,39878,87384,85884,867441,809388,58044,1498,1014367,True,1000,906,1000,0.4444444444444445,0.906,12.04787234042553,9.285341886087033e-210
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld0p5,10,47111,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,0.5,1.0,0.4,500,1000,557.1157099725297,1170.3869181310938,0.8544182992038459,58151,39434,86047,84547,865820,807669,58135,1499,1011501,True,1000,910,1000,0.4444444444444445,0.91,12.638888888888888,4.068835374206987e-214
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld1p0,1,47202,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,1.0,1.0,0.4,500,1000,346.2417168832368,676.3968163064343,1.4784220976388522,34548,22605,102523,101023,511636,477088,34537,1496,650192,True,1000,905,1000,0.4444444444444445,0.905,11.907894736842103,1.1080862577756982e-208
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld1p0,2,47203,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,1.0,1.0,0.4,500,1000,357.6451003983725,705.9219333654366,1.4165872354079798,35378,23440,106495,104995,531733,496355,35360,1495,675083,True,1000,894,1000,0.4444444444444445,0.894,10.542452830188678,3.691502717293411e-197
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld1p0,3,47204,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,1.0,1.0,0.4,500,1000,339.84648693216246,704.392305470491,1.4196634350400252,34565,23596,104778,103278,521598,487033,34556,1494,662426,True,1000,893,1000,0.4444444444444445,0.893,10.432242990654203,3.8596383353327327e-196
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld1p0,4,47205,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,1.0,1.0,0.4,500,1000,324.5814547547999,716.9918384660826,1.394716015372475,34916,23778,104023,102523,520601,485685,34905,1495,661024,True,1000,905,1000,0.4444444444444445,0.905,11.907894736842103,1.1080862577756982e-208
E2_activation_localization_x_deathERK,E2_local_activation_strong_ERK_protection_ld1p0,5,47206,local_activation,strong_ERK_protection,"activation: small and short-lived active disks; ERK: large ERK radius, long ERK lifetime",0.5,0.005,5.0,3.0,1.0,1.0,0.4,500,1000,350.20967457058464,672.7425008881725,1.486452838463117,34050,22410,102421,100921,511796,477746,34040,1495,649752,True,1000,897,1000,0.4444444444444445,0.897,10.885922330097085,3.031438114127357e-200
